care,minimum_admissions,territory,indicator,outcome,n,status,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_rho,spearman_p,blocks,bootstrap_repetitions,bootstrap_seed,bootstrap_valid,block_status,block_ci_low,block_ci_high,pearson_q_bh,spearman_q_bh,period,census_year
same_uf,1,BA,sewer_septic,hemorrhage,417,ok,-0.0020815420492391688,0.9661967726990277,-0.098092074966387,0.09396738178169682,0.01481106150716466,0.7629881923366992,32,2000,20260919,2000,ok,-0.062246611534151376,0.08345224217376125,0.9871779507213083,0.8174873489321777,2020-2024,2022
same_uf,1,BA,sewer_septic,W,417,ok,0.0947912672156744,0.05308371437526445,-0.0012502542401295216,0.18910006422914127,0.14148239913180155,0.003790908276710351,32,2000,20260919,2000,ok,-0.007284353248962301,0.2125352690547274,0.13270928593816111,0.024370124635995114,2020-2024,2022
same_uf,1,CE,income_pc,hypertension,184,ok,0.12036990860265893,0.103615446457062,-0.024721579116293114,0.2604949681714157,0.09625127622276589,0.19369073362060946,33,2000,20260919,2000,ok,-0.09339078335865766,0.25362169781485144,0.20272587350294738,0.348643320517097,2020-2024,2022
same_uf,1,CE,income_pc,hemorrhage,184,ok,-0.022701933608673425,0.7596923136462308,-0.16681511362316032,0.12236092502671882,0.035310571210877204,0.6341739744022595,33,2000,20260919,2000,ok,-0.09237712208717758,0.07284974869021218,0.8546538528520097,0.7281754016783017,2020-2024,2022
same_uf,1,CE,income_pc,W,184,ok,0.11346311242307112,0.12513878311136747,-0.03171852049461741,0.25395577627636634,0.07670443326507888,0.30071351848094513,33,2000,20260919,2000,ok,-0.07250192994061455,0.25042291308908876,0.22524980960046145,0.4295907406870645,2020-2024,2022
same_uf,1,CE,illiteracy_15plus,hypertension,184,ok,-0.20032347786965968,0.0064010937809748335,-0.3352687408094408,-0.057323644645695636,-0.17023088218701043,0.020872861650643747,33,2000,20260919,2000,ok,-0.3841632294763152,0.038834056365045805,0.025047758273379784,0.07225221340607452,2020-2024,2022
same_uf,1,CE,illiteracy_15plus,hemorrhage,184,ok,-0.019589963162682772,0.7918218261862531,-0.1637868220265588,0.12542649847390058,-0.08616131907891361,0.24485051025089846,33,2000,20260919,2000,ok,-0.12867060060044755,0.12340658507925278,0.8690727360580827,0.3975928767433402,2020-2024,2022
same_uf,1,CE,illiteracy_15plus,W,184,ok,-0.20350188110400583,0.005594020696677873,-0.33820650622619675,-0.06062561065774194,-0.17222389443635963,0.019401083325981873,33,2000,20260919,2000,ok,-0.3727082989257674,-0.0103273730801666,0.022884630122773118,0.06984389997353474,2020-2024,2022
same_uf,1,CE,sewer_septic,hypertension,184,ok,0.1007160450729731,0.1737254609777325,-0.04459470066860852,0.2418533331060257,0.08743618886170561,0.23791220582918218,33,2000,20260919,2000,ok,-0.08758571470652891,0.25992919645141643,0.2843762406393,0.396520343048637,2020-2024,2022
same_uf,1,CE,sewer_septic,hemorrhage,184,ok,0.010562407152702409,0.8868406494971309,-0.13430381984528264,0.15498660747898318,0.15148389159978967,0.04010310333341738,33,2000,20260919,2000,ok,-0.11245240451769327,0.20896344818900256,0.939007746526374,0.10312226571450184,2020-2024,2022
same_uf,1,CE,sewer_septic,W,184,ok,0.11201579730809261,0.13005884253223715,-0.03318292436803924,0.25258386282407186,0.10206324484530639,0.16801155648187102,33,2000,20260919,2000,ok,-0.06509974624838168,0.26674276505254685,0.22794190079353271,0.32871826268192156,2020-2024,2022
same_uf,1,MA,income_pc,hypertension,217,ok,0.10969224947917851,0.10709230082928334,-0.0238404549353465,0.2393794952648904,0.09214649912108079,0.1762339981218681,21,2000,20260919,2000,ok,-0.1451239074128425,0.34891208120542566,0.20507036329011705,0.3374693581057049,2020-2024,2022
same_uf,1,MA,income_pc,hemorrhage,217,ok,0.08466933213080809,0.21413129859551666,-0.04906840649993676,0.21542448095054825,0.08897806851271009,0.19163763957618596,21,2000,20260919,2000,ok,-0.05742383167276487,0.2598485720972121,0.3266409639592627,0.348643320517097,2020-2024,2022
same_uf,1,MA,income_pc,W,217,ok,0.1331442468833978,0.05014340052451526,-4.089032365214604e-05,0.2616882104547359,0.07438415676265192,0.27530350922561453,21,2000,20260919,2000,ok,-0.08240760965883867,0.29965470231711394,0.12894017277732497,0.4150405737136717,2020-2024,2022
same_uf,1,MA,illiteracy_15plus,hypertension,217,ok,-0.22666018942902916,0.0007695770282556563,-0.34930006934106866,-0.09638542228623033,-0.24701953919316744,0.00023792232330315858,21,2000,20260919,2000,ok,-0.3918167302836964,-0.0033181876380883927,0.0072290189276825595,0.0035542585392547258,2020-2024,2022
same_uf,1,MA,illiteracy_15plus,hemorrhage,217,ok,-0.19545062372195157,0.003846689881741577,-0.32029738222842175,-0.0639303818752233,-0.20169117831479103,0.0028388429328080555,21,2000,20260919,2000,ok,-0.36108311731918125,-0.02310563222211209,0.02163763058479637,0.021291321996060417,2020-2024,2022
same_uf,1,MA,illiteracy_15plus,W,217,ok,-0.21860139854375246,0.0011915815197412714,-0.34183356608708204,-0.08797841633083939,-0.2645240410476491,7.990914073391024e-05,21,2000,20260919,2000,ok,-0.38707899107697846,-0.0667821072855031,0.008936861398059536,0.0014383645332103844,2020-2024,2022
same_uf,1,MA,sewer_septic,hypertension,217,ok,0.06375699778348466,0.3499294777602924,-0.070022001832095,0.19528317486901378,-0.07806639389362216,0.25216929365927315,21,2000,20260919,2000,ok,-0.25151430511386724,0.2828340056569388,0.5079621451359083,0.398162042619905,2020-2024,2022
same_uf,1,MA,sewer_septic,hemorrhage,217,ok,0.029751266285449524,0.662960987952438,-0.10384462025735262,0.16229260936293827,0.024519816592164616,0.7194699473792869,21,2000,20260919,2000,ok,-0.10195971583512568,0.15726890951511038,0.7748894664379145,0.7852736351069932,2020-2024,2022
same_uf,1,MA,sewer_septic,W,217,ok,0.11638559718841511,0.0871952575218519,-0.0170633089622292,0.24576053730328404,-0.012840786113591896,0.8508203399379664,21,2000,20260919,2000,ok,-0.09727986728680323,0.2715330598004683,0.18684698040396833,0.8801589723496204,2020-2024,2022
same_uf,1,PB,income_pc,hypertension,223,ok,0.0008654430209573453,0.9897465144427083,-0.13052636579283242,0.13222737692335093,-0.07177090964625926,0.2859168396694183,23,2000,20260919,2000,ok,-0.15544778694458386,0.11588846073866166,0.9897465144427083,0.4150405737136717,2020-2024,2022
same_uf,1,PB,income_pc,hemorrhage,223,ok,0.09140464660638678,0.17378548039068334,-0.04045816188823897,0.22013809399509288,0.07179025508246731,0.2857866537834834,23,2000,20260919,2000,ok,-0.09500328993462147,0.2516953571342193,0.2843762406393,0.4150405737136717,2020-2024,2022
same_uf,1,PB,income_pc,W,223,ok,0.031600803372254,0.6388081542582617,-0.10019212408700576,0.16230394748532595,-0.04856893273175337,0.47051657004411457,23,2000,20260919,2000,ok,-0.16029880754028983,0.17484104655121138,0.756483340568994,0.5881457125551433,2020-2024,2022
same_uf,1,PB,illiteracy_15plus,hypertension,223,ok,-0.049217326942944194,0.46460552162820423,-0.17943407014431664,0.0826943446673004,-0.053605481854978675,0.42569803909146825,23,2000,20260919,2000,ok,-0.20003792451165886,0.11841781417045585,0.6240969693513192,0.5473260502604592,2020-2024,2022
same_uf,1,PB,illiteracy_15plus,hemorrhage,223,ok,-0.08673638853225084,0.19691022500211391,-0.21565592204771958,0.045155129623738376,-0.10457163932653835,0.11945062559698279,23,2000,20260919,2000,ok,-0.25373587778812423,0.049730551896357014,0.30555034914121126,0.24974033917109392,2020-2024,2022
same_uf,1,PB,illiteracy_15plus,W,223,ok,-0.06902476965632225,0.3048014115996789,-0.19860077328319245,0.0629227990170561,-0.0613596066685108,0.36176632848263424,23,2000,20260919,2000,ok,-0.23609062655733315,0.1093476830102167,0.44970700072083775,0.4851668592501252,2020-2024,2022
same_uf,1,PB,sewer_septic,hypertension,223,ok,-0.054456168570712046,0.4183802309341093,-0.18451307724645657,0.07747507838258474,-0.06545773477242206,0.3305319197648826,23,2000,20260919,2000,ok,-0.1924181874752158,0.11202913562605293,0.5792957043703052,0.4577731120730174,2020-2024,2022
same_uf,1,PB,sewer_septic,hemorrhage,223,ok,-0.12767949599631662,0.05694338665008077,-0.25478270205139936,0.0037605521102769585,-0.12240767182725422,0.06807187067883747,23,2000,20260919,2000,ok,-0.28664448565360007,0.03144752359397671,0.13851094050019647,0.17017967669709366,2020-2024,2022
same_uf,1,PB,sewer_septic,W,223,ok,-0.057351230765857256,0.39403361177028107,-0.1873168356244189,0.0745877282899144,-0.06074926145170107,0.36657051587787237,23,2000,20260919,2000,ok,-0.20237543975524705,0.10758104652229027,0.5629051596718301,0.4851668592501252,2020-2024,2022
same_uf,1,PE,income_pc,hypertension,185,ok,0.3558562793020663,6.658928927305736e-07,0.2230382129110491,0.4757028256323401,0.1865026849355261,0.011026448894594346,19,2000,20260919,2000,ok,0.03480401112460282,0.6089539493417495,1.4982590086437907e-05,0.045108200023340504,2020-2024,2022
same_uf,1,PE,income_pc,hemorrhage,185,ok,0.20567582834502052,0.00497536598425583,0.0632850582212163,0.3398599134267261,0.11747478886225808,0.11126811435257818,19,2000,20260919,2000,ok,-0.015148702119136458,0.43527283040666664,0.022884630122773118,0.24066581085419408,2020-2024,2022
same_uf,1,PE,income_pc,W,185,ok,0.45719577503912556,6.07138948318735e-11,0.3350250932402917,0.564247197353013,0.2428197579791401,0.0008675089003998024,19,2000,20260919,2000,ok,0.08622340618802188,0.7026096351273271,5.464250534868615e-09,0.008675089003998025,2020-2024,2022
same_uf,1,PE,illiteracy_15plus,hypertension,185,ok,-0.24392327532582808,0.0008201217203140414,-0.3749956040304619,-0.10328948058426644,-0.15302205625869855,0.03757316571835692,19,2000,20260919,2000,ok,-0.46406706429745354,0.015886747030279934,0.0072290189276825595,0.10046155684302656,2020-2024,2022
same_uf,1,PE,illiteracy_15plus,hemorrhage,185,ok,0.051213342265320566,0.4887426979322311,-0.09374791209779852,0.1940482214595217,0.1236878686866773,0.0934679111399283,19,2000,20260919,2000,ok,-0.19254895628063465,0.26875338136779936,0.6468653354985411,0.21164434941313603,2020-2024,2022
same_uf,1,PE,illiteracy_15plus,W,185,ok,-0.31304966510758686,1.4337285175721172e-05,-0.43755678443370977,-0.1767643136325786,-0.16428496631625972,0.025445147346825982,19,2000,20260919,2000,ok,-0.5390765129671493,-0.000762014798056477,0.00021505927763581758,0.08178797361479781,2020-2024,2022
same_uf,1,PE,sewer_septic,hypertension,185,ok,-0.04785587831731084,0.5177165312082256,-0.1908071267774591,0.09708299247904376,-0.06938516356468671,0.34800018704573243,19,2000,20260919,2000,ok,-0.26626323673614255,0.20162348228931318,0.675282432010729,0.47454570960781695,2020-2024,2022
same_uf,1,PE,sewer_septic,hemorrhage,185,ok,0.13576454289654033,0.0653841866121178,-0.008673950003046431,0.2746536231321271,0.08724345727418409,0.23766253964013812,19,2000,20260919,2000,ok,-0.06568841013867224,0.29626674107828227,0.14711441987726503,0.396520343048637,2020-2024,2022
same_uf,1,PE,sewer_septic,W,185,ok,-0.007784060057839769,0.9162499198920244,-0.15188209720688148,0.13663798382865108,-0.04037754444486563,0.5852761342648388,19,2000,20260919,2000,ok,-0.2457332501864508,0.24392882191043805,0.9588661952358396,0.6961199563341879,2020-2024,2022
same_uf,1,PI,income_pc,hypertension,224,ok,0.04253511917034136,0.5265165768261019,-0.08904418012256608,0.17265528080549639,0.06529907567103266,0.330613914274957,15,2000,20260919,2000,ok,-0.05753598848227295,0.12656439749119197,0.6769498844907025,0.4577731120730174,2020-2024,2022
same_uf,1,PI,income_pc,hemorrhage,224,ok,0.1866610723287045,0.005067164675198101,0.056972250307423575,0.3101550035015887,0.18537866356253432,0.005383636276019095,15,2000,20260919,2000,ok,0.0018875451488083207,0.3116844288785252,0.022884630122773118,0.030282954052607412,2020-2024,2022
same_uf,1,PI,income_pc,W,224,ok,0.16213113897987338,0.015137447629868912,0.03172250239418467,0.2871120811379485,0.18627769194724686,0.005159977863981925,15,2000,20260919,2000,ok,0.010759978135455185,0.28022221921134405,0.05239885718031547,0.030282954052607412,2020-2024,2022
same_uf,1,PI,illiteracy_15plus,hypertension,224,ok,-0.15265036016655326,0.022295888733309933,-0.27816710338913286,-0.022007912503954015,-0.1456235811322166,0.029336955843578896,15,2000,20260919,2000,ok,-0.36220030272963954,0.13061884006534144,0.06919413744820324,0.08957651382151557,2020-2024,2022
same_uf,1,PI,illiteracy_15plus,hemorrhage,224,ok,-0.03184189248585495,0.6354858043086233,-0.16224750601352175,0.09965689038619303,0.072951477126728,0.2769579566124492,15,2000,20260919,2000,ok,-0.22796954609023604,0.21605155241430368,0.756483340568994,0.4150405737136717,2020-2024,2022
same_uf,1,PI,illiteracy_15plus,W,224,ok,-0.14866790499509572,0.026082048203840774,-0.2744032102274783,-0.017934588348203287,-0.10638940761080465,0.11231071173195724,15,2000,20260919,2000,ok,-0.36156325189261235,0.11611805242266057,0.07572207543050548,0.24066581085419408,2020-2024,2022
same_uf,1,PI,sewer_septic,hypertension,224,ok,0.20555416797264592,0.0019859185935240803,0.07653351193606099,0.32780442462202836,0.1716765966627427,0.010047659921978114,15,2000,20260919,2000,ok,-0.016403400675427834,0.44639023739562744,0.012766619529797659,0.04306139966562049,2020-2024,2022
same_uf,1,PI,sewer_septic,hemorrhage,224,ok,0.08710628519781893,0.19399064528818472,-0.04448446704515032,0.21572591941236127,0.15256411776439996,0.022372557526604397,15,2000,20260919,2000,ok,-0.038178869358539876,0.2280983110797623,0.30555034914121126,0.07457519175534799,2020-2024,2022
same_uf,1,PI,sewer_septic,W,224,ok,0.22252331756208882,0.0007966904823063509,0.09418785930123302,0.3435841395811586,0.20609887475868544,0.0019306059797790326,15,2000,20260919,2000,ok,0.05845658422575421,0.40995508153488897,0.0072290189276825595,0.015795867107282993,2020-2024,2022
same_uf,1,RN,income_pc,hypertension,167,ok,-0.04637886988033013,0.5517326315840952,-0.19685595648764284,0.10623295128233534,-0.05262469668488356,0.49940814960529395,19,2000,20260919,2000,ok,-0.2401341633936816,0.11984882127923906,0.6993793921488531,0.6157086775955679,2020-2024,2022
same_uf,1,RN,income_pc,hemorrhage,167,ok,-0.16863003479839045,0.02937348331103852,-0.3124911183935526,-0.01720709249153305,-0.16617690357734785,0.03184942713653887,19,2000,20260919,2000,ok,-0.3286785601314412,0.0025413115786382034,0.08261292181229583,0.08957651382151557,2020-2024,2022
same_uf,1,RN,income_pc,W,167,ok,-0.05745335427538244,0.4608220764022871,-0.20750644012164096,0.0952412270389148,-0.0661557250966492,0.39564197440360704,19,2000,20260919,2000,ok,-0.2740410552874465,0.13193635060731573,0.6240969693513192,0.5160547492220962,2020-2024,2022
same_uf,1,RN,illiteracy_15plus,hypertension,167,ok,-0.03275139610357976,0.6743575203393123,-0.18370130735665405,0.11970759357535662,-0.028032452662749587,0.7191396205928892,19,2000,20260919,2000,ok,-0.24375465004136784,0.18858956780400205,0.7781048311607449,0.7852736351069932,2020-2024,2022
same_uf,1,RN,illiteracy_15plus,hemorrhage,167,ok,0.12654295902876686,0.10319231220379253,-0.025816763311895974,0.2731572180538645,0.1095827917939771,0.15861807817266216,19,2000,20260919,2000,ok,-0.07366138445966738,0.327462252085603,0.20272587350294738,0.3172361563453243,2020-2024,2022
same_uf,1,RN,illiteracy_15plus,W,167,ok,-0.022242306771841063,0.775406381146386,-0.1735197868800167,0.1300606061740364,-0.02075474615079194,0.7900662392644247,19,2000,20260919,2000,ok,-0.26208935328640676,0.21809136791273656,0.8615626457182067,0.8365407239270379,2020-2024,2022
