uf,year,month,status,name,directory,bytes,modified,observed_utc,processing_status,processed
MG,2006,1,available,RDMG0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4738307.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,2,available,RDMG0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4805803.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,3,available,RDMG0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,5008703.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,4,available,RDMG0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6697386.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,5,available,RDMG0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,7232460.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,6,available,RDMG0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,7053318.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,7,available,RDMG0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,7129374.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,8,available,RDMG0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6945998.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,9,available,RDMG0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6769070.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,10,available,RDMG0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6845381.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,11,available,RDMG0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6852044.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2006,12,available,RDMG0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6608402.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,1,available,RDMS0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,649039.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,2,available,RDMS0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,637018.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,3,available,RDMS0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,684022.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,4,available,RDMS0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,971135.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,5,available,RDMS0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1042739.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,6,available,RDMS0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,922289.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,7,available,RDMS0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,937000.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,8,available,RDMS0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,988297.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,9,available,RDMS0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,938289.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,10,available,RDMS0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,915804.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,11,available,RDMS0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,926497.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2006,12,available,RDMS0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,871373.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,1,available,RDMT0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,681405.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,2,available,RDMT0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,706386.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,3,available,RDMT0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,723557.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,4,available,RDMT0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,996457.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,5,available,RDMT0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,995506.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,6,available,RDMT0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1055005.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,7,available,RDMT0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,991447.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,8,available,RDMT0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,999550.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,9,available,RDMT0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1006431.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,10,available,RDMT0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,985571.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,11,available,RDMT0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,957498.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MT,2006,12,available,RDMT0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,942429.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,1,available,RDPA0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1624092.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,2,available,RDPA0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1691391.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,3,available,RDPA0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1723461.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,4,available,RDPA0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2472261.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,5,available,RDPA0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2538543.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,6,available,RDPA0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2537891.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,7,available,RDPA0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2536745.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,8,available,RDPA0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2439725.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,9,available,RDPA0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2449796.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,10,available,RDPA0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2490924.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,11,available,RDPA0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2478048.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PA,2006,12,available,RDPA0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2413345.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,1,available,RDPB0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,855348.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,2,available,RDPB0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,825756.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,3,available,RDPB0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,860775.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,4,available,RDPB0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1251722.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,5,available,RDPB0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1274410.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,6,available,RDPB0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1268219.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,7,available,RDPB0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1215250.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,8,available,RDPB0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1374992.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,9,available,RDPB0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1243046.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,10,available,RDPB0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1219450.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,11,available,RDPB0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1256775.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2006,12,available,RDPB0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1208307.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,1,available,RDPE0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1867441.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,2,available,RDPE0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1906925.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,3,available,RDPE0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1832058.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,4,available,RDPE0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2715737.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,5,available,RDPE0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2755584.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,6,available,RDPE0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2899988.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,7,available,RDPE0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2845311.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,8,available,RDPE0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2946959.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,9,available,RDPE0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2890151.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,10,available,RDPE0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2854613.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,11,available,RDPE0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2828123.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2006,12,available,RDPE0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2783560.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,1,available,RDPI0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,796842.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,2,available,RDPI0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,802634.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,3,available,RDPI0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,832215.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,4,available,RDPI0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1133373.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,5,available,RDPI0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1154293.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,6,available,RDPI0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1227347.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,7,available,RDPI0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1215795.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,8,available,RDPI0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1149562.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,9,available,RDPI0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1140396.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,10,available,RDPI0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1124511.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,11,available,RDPI0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1154274.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2006,12,available,RDPI0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1117081.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,1,available,RDPR0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2913164.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,2,available,RDPR0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2875402.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,3,available,RDPR0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3052328.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,4,available,RDPR0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4199497.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,5,available,RDPR0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4154820.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,6,available,RDPR0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4264855.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,7,available,RDPR0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4116401.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,8,available,RDPR0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4153174.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,9,available,RDPR0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4177576.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,10,available,RDPR0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4126450.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,11,available,RDPR0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4235161.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2006,12,available,RDPR0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4031505.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,1,available,RDRJ0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2719403.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,2,available,RDRJ0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2670761.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,3,available,RDRJ0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3135239.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,4,available,RDRJ0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3841325.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,5,available,RDRJ0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4294175.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,6,available,RDRJ0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4399456.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,7,available,RDRJ0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4182442.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,8,available,RDRJ0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4928999.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,9,available,RDRJ0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4200545.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,10,available,RDRJ0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4313218.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,11,available,RDRJ0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4074008.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2006,12,available,RDRJ0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3709053.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,1,available,RDRN0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,574756.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,2,available,RDRN0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,601345.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,3,available,RDRN0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,610271.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,4,available,RDRN0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,844469.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,5,available,RDRN0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,863084.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,6,available,RDRN0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,859303.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,7,available,RDRN0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,866684.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,8,available,RDRN0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,879054.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,9,available,RDRN0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,869057.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,10,available,RDRN0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,890190.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,11,available,RDRN0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,869852.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2006,12,available,RDRN0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,831053.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,1,available,RDRO0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,244255.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,2,available,RDRO0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,240716.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,3,available,RDRO0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,330725.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,4,available,RDRO0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,410891.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,5,available,RDRO0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,438386.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,6,available,RDRO0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,479820.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,7,available,RDRO0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,438972.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,8,available,RDRO0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,453062.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,9,available,RDRO0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,462866.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,10,available,RDRO0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,394149.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,11,available,RDRO0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,449676.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2006,12,available,RDRO0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,444515.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,1,available,RDRR0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,58284.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,2,available,RDRR0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,68848.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,3,available,RDRR0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,67483.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,4,available,RDRR0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,99701.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,5,available,RDRR0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,103136.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,6,available,RDRR0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,98324.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,7,available,RDRR0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,94674.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,8,available,RDRR0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,108826.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,9,available,RDRR0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,97873.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,10,available,RDRR0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,108575.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,11,available,RDRR0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,105101.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2006,12,available,RDRR0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,104865.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,1,available,RDRS0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3007445.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,2,available,RDRS0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3035600.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,3,available,RDRS0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3151802.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,4,available,RDRS0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4416562.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,5,available,RDRS0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4568089.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,6,available,RDRS0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4457035.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,7,available,RDRS0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4474184.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,8,available,RDRS0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4663468.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,9,available,RDRS0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4505356.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,10,available,RDRS0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4514018.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,11,available,RDRS0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4505870.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2006,12,available,RDRS0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4076418.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,1,available,RDSC0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1462367.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,2,available,RDSC0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1542615.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,3,available,RDSC0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1617958.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,4,available,RDSC0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2249121.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,5,available,RDSC0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2247663.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,6,available,RDSC0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2275768.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,7,available,RDSC0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2401715.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,8,available,RDSC0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2400725.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,9,available,RDSC0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2200048.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,10,available,RDSC0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2156638.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,11,available,RDSC0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2239526.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2006,12,available,RDSC0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2191402.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,1,available,RDSE0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,345381.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,2,available,RDSE0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,354851.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,3,available,RDSE0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,385074.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,4,available,RDSE0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,602509.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,5,available,RDSE0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,603402.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,6,available,RDSE0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,595619.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,7,available,RDSE0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,558825.0,,2026-09-16T09:42:18.531232+00:00,ok,True
