territory,region_code,region,year,n_months,months,admissions,deaths,pn_admissions,icu_admissions,icu_known,W,W_any,W_pn,W_icu,W_icu_known,M,M_any,M_pn,M_icu,M_icu_known,OMS,OMS_any,OMS_pn,OMS_icu,OMS_icu_known,union_cases,W_per_1000,W_pn_per_1000,W_any_per_1000,W_survivor_per_1000,W_standardized,M_per_1000,M_pn_per_1000,M_any_per_1000,M_survivor_per_1000,M_standardized,OMS_per_1000,OMS_pn_per_1000,OMS_any_per_1000,OMS_survivor_per_1000,OMS_standardized,pn_percent
ES,,ES,2016,12,"1,2,3,4,5,6,7,8,9,10,11,12",41341.0,14.0,2111.0,139.0,41341.0,1226.0,1235.0,19.0,58.0,1226.0,417.0,419.0,0.0,11.0,417.0,753.0,760.0,2.0,45.0,753.0,1243.0,29.655789651919402,9.000473709142586,29.87349120727607,29.665835894209597,29.438301162586022,10.086838731525605,0.0,10.135216854938196,10.090255764996249,10.007519533092555,18.2143634648412,0.9474182851729038,18.383686896785274,18.220533791468046,18.080029064269922,5.106310926199173
ES,,ES,2017,12,"1,2,3,4,5,6,7,8,9,10,11,12",44114.0,9.0,2274.0,191.0,44114.0,1421.0,1434.0,14.0,69.0,1421.0,384.0,385.0,1.0,17.0,384.0,838.0,840.0,9.0,56.0,838.0,1487.0,32.21199619168518,6.156552330694811,32.50668721947681,32.21856932320598,31.651854530804226,8.704719590152786,0.4397537379067722,8.727388130752143,8.706495862147149,8.626310760136077,18.996237022260505,3.9577836411609497,19.04157410345922,19.000113365831538,18.759039400001004,5.154826132293603
ES,,ES,2018,12,"1,2,3,4,5,6,7,8,9,10,11,12",45751.0,19.0,2126.0,217.0,45751.0,1554.0,1573.0,18.0,66.0,1554.0,362.0,362.0,1.0,13.0,362.0,902.0,908.0,5.0,46.0,902.0,1591.0,33.96647067823654,8.466603951081844,34.38176214727547,33.980582524271846,33.31318972891508,7.912395357478525,0.4703668861712135,7.912395357478525,7.915682672964226,7.93243012956003,19.71541605647964,2.351834430856068,19.846560730912987,19.72360710224788,19.49772714423502,4.646892964088217
ES,,ES,2019,12,"1,2,3,4,5,6,7,8,9,10,11,12",44802.0,17.0,2246.0,209.0,44802.0,1345.0,1365.0,43.0,59.0,1345.0,436.0,438.0,4.0,8.0,436.0,849.0,858.0,22.0,36.0,849.0,1405.0,30.02098120619615,19.14514692787177,30.46738984866747,30.032376911912472,29.61108543842822,9.731708405874738,1.7809439002671417,9.77634927012187,9.73540247850843,9.750679982718422,18.95004687290746,9.795191451469279,19.150930762019552,18.957240147370772,18.874036029473213,5.013169054952904
ES,,ES,2020,12,"1,2,3,4,5,6,7,8,9,10,11,12",45018.0,30.0,4809.0,227.0,45018.0,1406.0,1428.0,102.0,66.0,1406.0,424.0,427.0,3.0,15.0,424.0,850.0,861.0,28.0,49.0,850.0,1491.0,31.231951663778933,21.210230817217717,31.720645075303214,31.252778518716102,30.398766094117853,9.418454840286108,0.6238303181534622,9.48509485094851,9.424735485018227,9.2230518057158,18.88133635434715,5.822416302765648,19.12568306010929,18.89392726949409,18.49381043962311,10.682393709182994
ES,,ES,2021,12,"1,2,3,4,5,6,7,8,9,10,11,12",44847.0,29.0,6595.0,263.0,44847.0,1411.0,1415.0,192.0,60.0,1411.0,435.0,436.0,7.0,6.0,435.0,877.0,879.0,60.0,35.0,877.0,1473.0,31.462528151269872,29.112964366944656,31.55172029344215,31.482886340309697,30.609928976513988,9.699645461234866,1.061410159211524,9.721943496777934,9.705921727877191,9.820307740839148,19.55537717127121,9.097801364670204,19.599973242357347,19.56803070195011,19.28432336354155,14.705554440653778
ES,,ES,2022,12,"1,2,3,4,5,6,7,8,9,10,11,12",43520.0,12.0,6950.0,242.0,43520.0,1475.0,1476.0,191.0,74.0,1475.0,386.0,386.0,11.0,11.0,386.0,819.0,819.0,62.0,45.0,819.0,1536.0,33.892463235294116,27.48201438848921,33.91544117647059,33.90181116116576,32.99556405620763,8.869485294117647,1.5827338129496402,8.869485294117647,8.87193159878643,8.845010919343165,18.818933823529413,8.920863309352518,18.818933823529413,18.8241242989795,18.67557146006525,15.969669117647058
ES,,ES,2023,12,"1,2,3,4,5,6,7,8,9,10,11,12",45969.0,15.0,9435.0,501.0,45969.0,1697.0,1700.0,262.0,169.0,1697.0,419.0,420.0,10.0,11.0,419.0,904.0,909.0,63.0,54.0,904.0,1784.0,36.91618264482586,27.76894541600424,36.981444016619896,36.928232580406494,35.285863582961525,9.114838260566904,1.0598834128245893,9.136592051164916,9.117813465639552,9.02379862032926,19.66542670060258,6.677265500794912,19.77419565359264,19.67184575880228,19.059563804518017,20.52470142922404
ES,,ES,2024,12,"1,2,3,4,5,6,7,8,9,10,11,12",42340.0,26.0,9442.0,545.0,42340.0,1322.0,1325.0,142.0,160.0,1322.0,623.0,624.0,5.0,18.0,623.0,1077.0,1082.0,40.0,79.0,1077.0,1585.0,31.22342938119981,15.03918661300572,31.294284364666982,31.242614737439144,30.616057581275857,14.71421823334908,0.5295488244016098,14.73783656117147,14.723259441319657,14.168107233752645,25.436939064714217,4.236390595212878,25.55503070382617,25.452568889729168,24.57614970089773,22.300425129900802
ES,,ES,2025,12,"1,2,3,4,5,6,7,8,9,10,11,12",44117.0,16.0,9300.0,670.0,44117.0,1512.0,1514.0,107.0,186.0,1512.0,462.0,463.0,7.0,18.0,462.0,910.0,911.0,33.0,100.0,910.0,1595.0,34.27250266337239,11.505376344086022,34.31783666160437,34.28493684950455,33.95554841557388,10.47215359158601,0.7526881720430108,10.494820590701996,10.4759529262375,10.65204576624799,20.626969195548202,3.5483870967741935,20.64963619466419,20.634452733498108,20.86262575556619,21.080309177867942
GO,,GO,2002,12,"1,2,3,4,5,6,7,8,9,10,11,12",62958.0,15.0,2243.0,70.0,62958.0,1522.0,1533.0,15.0,21.0,1522.0,475.0,475.0,0.0,6.0,475.0,1123.0,1131.0,8.0,18.0,1123.0,1535.0,24.1748467232123,6.687472135532769,24.349566377585056,24.180607851548228,26.332030660822863,7.544712347914483,0.0,7.544712347914483,7.546510334747311,7.9409538722557755,17.837288350964133,3.5666518056174765,17.964357190507958,17.841539170360484,18.989689990180484,3.5626925887099334
GO,,GO,2003,12,"1,2,3,4,5,6,7,8,9,10,11,12",62582.0,13.0,5509.0,62.0,62582.0,1601.0,1605.0,37.0,15.0,1601.0,397.0,398.0,1.0,2.0,397.0,1083.0,1087.0,6.0,9.0,1083.0,1604.0,25.582435844172444,6.716282446905065,25.646351986194112,25.587751122760473,28.466276653097577,6.343677095650507,0.1815211472136504,6.359656131155924,6.344995125381579,6.720352119373878,17.305295452366494,1.0891268832819023,17.36921159438816,17.308890984353273,18.838959705024134,8.802850659934167
GO,,GO,2004,12,"1,2,3,4,5,6,7,8,9,10,11,12",61615.0,18.0,9207.0,262.0,61615.0,1670.0,1672.0,25.0,105.0,1670.0,459.0,460.0,0.0,5.0,459.0,1230.0,1233.0,6.0,54.0,1230.0,1685.0,27.103789661608374,2.7153252959704575,27.13624928994563,27.111709985875937,30.390860712253303,7.449484703400146,0.0,7.465714517568774,7.451661606896439,7.704701260347918,19.962671427412157,0.6516780710329098,20.01136086991804,19.968504959657125,22.187093950534628,14.942789905055587
GO,,GO,2005,12,"1,2,3,4,5,6,7,8,9,10,11,12",58869.0,16.0,10600.0,304.0,58869.0,1822.0,1825.0,19.0,118.0,1822.0,588.0,588.0,1.0,5.0,588.0,1444.0,1448.0,4.0,53.0,1444.0,1833.0,30.950075591567717,1.7924528301886793,31.00103619901816,30.958489796611897,33.765557340910966,9.988279060286398,0.09433962264150944,9.988279060286398,9.990994511749614,10.180290068523778,24.529039052812177,0.37735849056603776,24.596986529412764,24.535707610487147,26.37059716277289,18.006081299155753
GO,,GO,2006,12,"1,2,3,4,5,6,7,8,9,10,11,12",55298.0,9.0,12225.0,275.0,55298.0,1430.0,1435.0,34.0,125.0,1430.0,518.0,519.0,2.0,10.0,518.0,1077.0,1083.0,8.0,72.0,1077.0,1432.0,25.859886433505732,2.7811860940695294,25.950305616839668,25.864095932283096,28.212849974286552,9.367427393395783,0.16359918200409,9.385511230062571,9.368952232813037,9.83780488730997,19.476292090129842,0.65439672801636,19.584795110130564,19.479462460887337,20.696312197722985,22.107490325147385
GO,,GO,2007,12,"1,2,3,4,5,6,7,8,9,10,11,12",53331.0,17.0,14364.0,283.0,53331.0,1324.0,1327.0,39.0,129.0,1324.0,405.0,406.0,4.0,8.0,405.0,908.0,912.0,12.0,61.0,908.0,1328.0,24.826086141268682,2.7151211361737677,24.88233860231385,24.83400232584312,27.09849608361673,7.594082241098048,0.278473962684489,7.612833061446438,7.596503732603068,8.02531435353842,17.02574487633834,0.835421888053467,17.1007481577319,17.031173800502682,18.28544965781336,26.933678348427744
GO,,GO,2008,12,"1,2,3,4,5,6,7,8,9,10,11,12",51811.0,18.0,16689.0,356.0,51811.0,1978.0,1979.0,322.0,132.0,1978.0,515.0,516.0,13.0,4.0,515.0,1900.0,1902.0,272.0,57.0,1900.0,2247.0,38.17722105344425,19.294145844568277,38.19652197409816,38.19048906222849,40.27950263947104,9.939974136766324,0.7789561986937503,9.959275057420239,9.943428648659085,10.480706199295012,36.671749242438864,16.29816046497693,36.710351083746694,36.68449404359662,38.40621471618694,32.21130647931906
GO,,GO,2009,12,"1,2,3,4,5,6,7,8,9,10,11,12",50877.0,22.0,16976.0,308.0,50877.0,1473.0,1483.0,193.0,99.0,1473.0,553.0,553.0,3.0,8.0,553.0,1296.0,1300.0,102.0,50.0,1296.0,1678.0,28.952178784126424,11.368991517436381,29.148731253808204,28.964703568970602,30.637624027923202,10.86935157340252,0.1767200754005655,10.86935157340252,10.874053682037164,11.175162409594003,25.47320007075889,6.008482563619227,25.551821058631603,25.484219840723625,26.73370181965442,33.366747253179234
GO,,GO,2010,12,"1,2,3,4,5,6,7,8,9,10,11,12",49592.0,13.0,16937.0,316.0,49592.0,1446.0,1453.0,122.0,87.0,1446.0,499.0,499.0,2.0,12.0,499.0,1267.0,1269.0,47.0,44.0,1267.0,1629.0,29.157928698177127,7.203164669067721,29.29908049685433,29.165574134210047,30.613776316158265,10.062106791417971,0.11808466670602823,10.062106791417971,10.06474515419835,10.556724809234707,25.548475560574285,2.7749896675916634,25.58880464591063,25.555174569878375,26.661794185025297,34.1526859170834
GO,,GO,2011,12,"1,2,3,4,5,6,7,8,9,10,11,12",49003.0,8.0,16783.0,299.0,49003.0,1254.0,1256.0,124.0,64.0,1254.0,424.0,425.0,4.0,9.0,424.0,1077.0,1079.0,48.0,46.0,1077.0,1370.0,25.5902699834704,7.38842876720491,25.631083811195232,25.59444841310338,26.659224146803425,8.652531477664633,0.23833641184531967,8.67293839152705,8.653944280028574,9.148847927474296,21.978246229822663,2.860036942143836,22.0190600575475,21.981834881110316,22.90348993758563,34.248923535293756
GO,,GO,2012,12,"1,2,3,4,5,6,7,8,9,10,11,12",48509.0,13.0,17680.0,300.0,48509.0,1079.0,1079.0,103.0,62.0,1079.0,322.0,322.0,0.0,5.0,322.0,796.0,798.0,24.0,37.0,796.0,1120.0,22.24329505864891,5.82579185520362,22.24329505864891,22.24925767073573,23.149018590667133,6.6379434744068115,0.0,6.6379434744068115,6.63972286374134,6.8498158017986714,16.40932610443423,1.3574660633484164,16.450555567008184,16.413724843286044,17.01531576014952,36.44684491537653
GO,,GO,2013,12,"1,2,3,4,5,6,7,8,9,10,11,12",50662.0,13.0,16256.0,297.0,50662.0,1484.0,1496.0,102.0,146.0,1484.0,453.0,457.0,1.0,5.0,453.0,1042.0,1052.0,30.0,59.0,1042.0,1595.0,29.292171647388574,6.274606299212598,29.52903556906557,29.299690023495035,30.524783382663756,8.94161304330662,0.061515748031496065,9.02056768386562,8.943908073209737,9.175282918938908,20.567683865619202,1.845472440944882,20.7650704670167,20.57296294102549,21.352862502806705,32.08716592317713
GO,,GO,2014,12,"1,2,3,4,5,6,7,8,9,10,11,12",54019.0,20.0,16168.0,259.0,54019.0,1557.0,1574.0,81.0,73.0,1557.0,617.0,618.0,9.0,6.0,617.0,1122.0,1132.0,34.0,37.0,1122.0,1766.0,28.82319183990818,5.0098960910440375,29.137895925507692,28.833867293838775,29.667839120867335,11.421907106758733,0.5566551212271152,11.440419111793998,11.426137521065204,11.656071098341187,20.770469649567744,2.102919346857991,20.9555896999204,20.7781625585659,21.312350432596375,29.93020974101705
GO,,GO,2015,12,"1,2,3,4,5,6,7,8,9,10,11,12",55006.0,23.0,14624.0,257.0,55006.0,1640.0,1644.0,82.0,60.0,1640.0,554.0,555.0,10.0,5.0,554.0,1151.0,1154.0,40.0,40.0,1151.0,1766.0,29.814929280442133,5.607221006564552,29.88764862015053,29.827401196733536,30.435289192792357,10.07162854961277,0.6838074398249453,10.089808384539868,10.075841623774622,10.319427866190528,20.92499000109079,2.735229759299781,20.979529505872087,20.933743156975794,21.367799387347098,26.586190597389376
GO,,GO,2016,12,"1,2,3,4,5,6,7,8,9,10,11,12",53291.0,21.0,13496.0,313.0,53291.0,1942.0,1944.0,48.0,145.0,1942.0,684.0,685.0,4.0,10.0,684.0,1236.0,1238.0,16.0,81.0,1236.0,2139.0,36.441425381396485,3.5566093657379962,36.478955170666715,36.45579125211188,37.09585275248164,12.835187930419771,0.2963841138114997,12.853952825054888,12.840247794255678,13.000884386847217,23.19340976900415,1.1855364552459988,23.23093955827438,23.202553031725174,23.589848120389238,25.325101799553394
GO,,GO,2017,12,"1,2,3,4,5,6,7,8,9,10,11,12",54360.0,16.0,13078.0,308.0,54360.0,1523.0,1528.0,55.0,74.0,1523.0,514.0,517.0,4.0,17.0,514.0,924.0,930.0,18.0,53.0,924.0,1643.0,28.01692420897719,4.205536014681144,28.108903605592346,28.02517297217724,28.266781995165726,9.455481972038264,0.3058571647040832,9.510669610007358,9.45826586191668,9.485041213618217,16.997792494481235,1.3763572411683744,17.108167770419428,17.002796996908582,17.136287704940546,24.05813097866078
GO,,GO,2018,12,"1,2,3,4,5,6,7,8,9,10,11,12",57041.0,36.0,11264.0,268.0,57041.0,1787.0,1799.0,71.0,125.0,1787.0,484.0,487.0,3.0,5.0,484.0,932.0,939.0,28.0,51.0,932.0,1886.0,31.328342770989288,6.303267045454546,31.53871776441507,31.348127357249364,31.38855234636481,8.485124734839852,0.2663352272727273,8.537718483196297,8.490483290939391,8.52745786864958,16.33912448940236,2.4857954545454546,16.4618432355674,16.349443031313044,16.395369141604935,19.747199382900018
GO,,GO,2019,12,"1,2,3,4,5,6,7,8,9,10,11,12",56348.0,33.0,5535.0,330.0,56348.0,2252.0,2276.0,91.0,167.0,2252.0,630.0,631.0,1.0,19.0,630.0,1202.0,1207.0,26.0,61.0,1202.0,2374.0,39.96592603109249,16.440831074977417,40.39185064243629,39.98934564503241,39.891625480242126,11.180521047774544,0.18066847335140018,11.198267906580535,11.187072715972654,11.219755855023365,21.33172428480159,4.697380307136405,21.420458578831546,21.34422445174465,21.37922619776955,9.822886349116207
GO,,GO,2020,12,"1,2,3,4,5,6,7,8,9,10,11,12",52076.0,27.0,6424.0,268.0,52076.0,2405.0,2409.0,160.0,129.0,2405.0,826.0,826.0,8.0,21.0,826.0,1294.0,1296.0,32.0,58.0,1294.0,2534.0,46.18250249635149,24.906600249066003,46.25931331131423,46.20645929796922,45.94631689859619,15.861433289807206,1.2453300124533002,15.861433289807206,15.869661280716247,15.849265126432838,24.848298640448576,4.981320049813201,24.88670404792995,24.861188495456204,24.870470519924677,12.335816883017129
GO,,GO,2021,12,"1,2,3,4,5,6,7,8,9,10,11,12",50930.0,32.0,7773.0,372.0,50930.0,2225.0,2245.0,323.0,142.0,2225.0,898.0,900.0,10.0,25.0,898.0,1370.0,1376.0,41.0,57.0,1370.0,2593.0,43.68741409778127,41.55409751704619,44.080109954839976,43.71488074187591,43.40491008295717,17.63204398193599,1.2865045670912132,17.67131356764186,17.643129396046994,17.66872210928658,26.8996662085215,5.274668725073974,27.017474965639114,26.916578254548313,26.95319768018996,15.262124484586687
GO,,GO,2022,12,"1,2,3,4,5,6,7,8,9,10,11,12",53645.0,33.0,7707.0,435.0,53645.0,2149.0,2170.0,313.0,134.0,2149.0,457.0,461.0,8.0,17.0,457.0,966.0,978.0,33.0,69.0,966.0,2325.0,40.05965141206077,40.61243025820683,40.451113803709575,40.084309482951575,39.358479225711314,8.518967284928697,1.0380173867912288,8.593531550004661,8.524210997537864,8.425616044607464,18.007270015844906,4.281821720513818,18.230962811072793,18.018354099828397,17.955600250558533,14.366669773511045
GO,,GO,2023,12,"1,2,3,4,5,6,7,8,9,10,11,12",57406.0,35.0,8996.0,416.0,57406.0,2243.0,2302.0,273.0,112.0,2243.0,434.0,442.0,2.0,23.0,434.0,1108.0,1138.0,54.0,65.0,1108.0,2426.0,39.07257081141344,30.346820809248555,40.10033794376894,39.0964075926862,38.06658720158292,7.560185346479462,0.2223210315695865,7.699543601714106,7.5647975457984,7.479244913349152,19.30111834999826,6.002667852378835,19.823711807128173,19.31289327360513,19.06050009166612,15.67083580113577
GO,,GO,2024,12,"1,2,3,4,5,6,7,8,9,10,11,12",57268.0,184.0,10808.0,408.0,57268.0,2131.0,2198.0,390.0,121.0,2131.0,424.0,430.0,3.0,16.0,424.0,1065.0,1085.0,77.0,66.0,1065.0,2297.0,37.21100789271495,36.08438193930422,38.38094572885381,37.33095087940579,36.35903264989504,7.40378570929664,0.27757216876387864,7.508556261786687,7.427650479994394,7.3772666092819374,18.596773066983307,7.124352331606218,18.94600824195013,18.65671641791045,18.40493144192947,18.872668855207095
GO,,GO,2025,12,"1,2,3,4,5,6,7,8,9,10,11,12",61789.0,30.0,10257.0,354.0,61789.0,2219.0,2266.0,342.0,107.0,2219.0,408.0,417.0,11.0,17.0,408.0,1110.0,1134.0,56.0,60.0,1110.0,2354.0,35.91254106718024,33.343082772740566,36.67319425787762,35.92998591298434,35.21070754112867,6.603117059670815,1.0724383347957493,6.748774053634142,6.6063245842711185,6.543620626727142,17.964362588810307,5.459686068051087,18.352781239379176,17.973088942502308,17.793665328669547,16.600042078687146
MA,,MA,2002,12,"1,2,3,4,5,6,7,8,9,10,11,12",110446.0,22.0,307.0,26.0,110446.0,1951.0,1964.0,1.0,5.0,1951.0,532.0,542.0,0.0,2.0,532.0,1324.0,1337.0,1.0,5.0,1324.0,2098.0,17.664741140466834,3.257328990228013,17.7824457200804,17.668260523074693,19.014635367796927,4.816833565724426,0.0,4.907375550042555,4.817793233355068,5.289544644452839,11.987758723720189,3.257328990228013,12.105463303333757,11.99014706947765,12.889844962129342,0.27796389185665393
MA,,MA,2003,12,"1,2,3,4,5,6,7,8,9,10,11,12",109891.0,22.0,2145.0,18.0,109891.0,2461.0,2472.0,18.0,4.0,2461.0,616.0,627.0,0.0,0.0,616.0,1240.0,1253.0,3.0,3.0,1240.0,2603.0,22.39491860115933,8.391608391608392,22.4950177903559,22.39940292530195,24.025644724781955,5.6055545950077805,0.0,5.7056537842043475,5.606677042659895,5.853070854178013,11.283908600340338,1.3986013986013985,11.402207642118098,11.286168072886802,12.10856509014548,1.9519341893330664
MA,,MA,2004,12,"1,2,3,4,5,6,7,8,9,10,11,12",109037.0,24.0,3071.0,27.0,109037.0,2387.0,2404.0,25.0,11.0,2387.0,629.0,637.0,0.0,5.0,629.0,1197.0,1205.0,7.0,10.0,1197.0,2469.0,21.891651457762045,8.140670791273202,22.047561836807688,21.89647106308422,23.493794412479193,5.768684024688867,0.0,5.842053614827994,5.769954042178456,6.030745865233011,10.97792492456689,2.2793878215564964,11.051294514706017,10.980341794097951,11.675011457944644,2.816475141465741
MA,,MA,2005,12,"1,2,3,4,5,6,7,8,9,10,11,12",110946.0,23.0,1814.0,31.0,110946.0,2729.0,2746.0,23.0,3.0,2729.0,729.0,738.0,0.0,2.0,729.0,1983.0,1994.0,9.0,3.0,1983.0,2914.0,24.597551962215853,12.679162072767365,24.75077965857264,24.602652290327523,26.136023965752866,6.570764155535125,0.0,6.651884700665189,6.572126610351325,7.058734976083622,17.87356011032394,4.961411245865491,17.972707443260685,17.8772662116964,19.009125691214322,1.635029654065942
MA,,MA,2006,12,"1,2,3,4,5,6,7,8,9,10,11,12",104600.0,19.0,2122.0,28.0,104600.0,2977.0,2985.0,35.0,9.0,2977.0,636.0,639.0,2.0,1.0,636.0,1974.0,1978.0,16.0,10.0,1974.0,3087.0,28.460803059273424,16.49387370405278,28.537284894837477,28.46597374284048,30.34428463866199,6.080305927342256,0.942507068803016,6.108986615678776,6.081410581271933,6.318905446402411,18.87189292543021,7.540056550424128,18.910133843212236,18.875321521117602,20.124606961366844,2.0286806883365203
MA,,MA,2007,12,"1,2,3,4,5,6,7,8,9,10,11,12",103403.0,19.0,3406.0,34.0,103403.0,3404.0,3418.0,49.0,6.0,3404.0,735.0,741.0,15.0,3.0,735.0,2791.0,2801.0,28.0,6.0,2791.0,3636.0,32.91974120673481,14.386376981796829,33.055133796891774,32.925791224947766,34.30281612927386,7.108110983240332,4.403992953611274,7.166136379021885,7.109417317960226,7.348430120219724,26.991479937719408,8.220786846741046,27.088188930688666,26.99644045500271,27.949264899569975,3.2939083005328667
MA,,MA,2008,12,"1,2,3,4,5,6,7,8,9,10,11,12",101281.0,17.0,8241.0,20.0,101281.0,2481.0,2491.0,171.0,2.0,2481.0,733.0,743.0,30.0,0.0,733.0,1889.0,1899.0,143.0,2.0,1889.0,2930.0,24.496203631480732,20.74990899162723,24.594938833542322,24.500316005688102,25.51184513136722,7.237290311114622,3.6403349108117946,7.336025513176213,7.238505293095276,7.711908762323414,18.651079669434544,17.352263074869555,18.749814871496135,18.654210775793963,19.964366558936486,8.136768001895716
MA,,MA,2009,12,"1,2,3,4,5,6,7,8,9,10,11,12",101997.0,11.0,5133.0,23.0,101997.0,2070.0,2086.0,93.0,1.0,2070.0,604.0,610.0,4.0,0.0,604.0,1922.0,1930.0,58.0,1.0,1922.0,2488.0,20.294714550427955,18.118059614260666,20.45158190927184,20.29690349655835,21.093143644148387,5.921742796356756,0.7792713812585232,5.9805680559232135,5.922381503343596,6.074572409371136,18.843691481121994,11.299435028248588,18.92212516054394,18.845723922891377,19.65029997661936,5.032500955910468
MA,,MA,2010,12,"1,2,3,4,5,6,7,8,9,10,11,12",102708.0,27.0,9593.0,24.0,102708.0,1717.0,1792.0,201.0,1.0,1717.0,429.0,432.0,0.0,1.0,429.0,1570.0,1628.0,143.0,1.0,1570.0,2002.0,16.71729563422518,20.95277806734077,17.447521127857616,16.72169145216739,17.10712328935974,4.176889823577521,0.0,4.206098843322818,4.177988138019692,4.124091060259313,15.286053666705612,14.90670280412801,15.85076138178136,15.290073139139665,15.764570406182493,9.340070880554581
MA,,MA,2011,12,"1,2,3,4,5,6,7,8,9,10,11,12",97468.0,15.0,10115.0,27.0,97468.0,1980.0,2211.0,155.0,2.0,1980.0,650.0,655.0,16.0,1.0,650.0,1862.0,2048.0,111.0,2.0,1862.0,2260.0,20.314359584684205,15.32377656945131,22.68436820289736,20.317486378048905,20.637559066751407,6.668855419214512,1.5818091942659416,6.7201543070546235,6.6698818917837315,6.671503961755917,19.10370583165757,10.97380128521997,21.01202445930972,19.106646280771244,19.563086883101537,10.377765010054581
MA,,MA,2012,12,"1,2,3,4,5,6,7,8,9,10,11,12",98519.0,28.0,12061.0,24.0,98519.0,2334.0,2441.0,97.0,7.0,2334.0,780.0,788.0,6.0,4.0,780.0,2272.0,2313.0,70.0,7.0,2272.0,2700.0,23.69086166120241,8.042450874720172,24.776946578832508,23.697596734727032,24.36904729557902,7.917254539733452,0.49747118812702096,7.998457150397385,7.9195053355128895,8.324465162457846,23.06154142855693,5.803830528148578,23.477704808209584,23.068097592673443,24.05460207102273,12.242308590221176
MA,,MA,2013,12,"1,2,3,4,5,6,7,8,9,10,11,12",96505.0,20.0,4849.0,27.0,96505.0,1937.0,1971.0,16.0,6.0,1937.0,791.0,794.0,0.0,0.0,791.0,1618.0,1624.0,0.0,5.0,1618.0,2165.0,20.071498886068078,3.2996494122499485,20.423812237707892,20.075659428926777,20.7666396480429,8.196466504326201,0.0,8.227552976529713,8.19816551795616,8.392727673638536,16.765970675094554,0.0,16.82814361950158,16.769446027879983,17.423387213449274,5.024610123827781
MA,,MA,2014,12,"1,2,3,4,5,6,7,8,9,10,11,12",97079.0,21.0,4061.0,51.0,97079.0,2345.0,2375.0,1.0,14.0,2345.0,1191.0,1194.0,0.0,2.0,1191.0,2051.0,2073.0,0.0,12.0,2051.0,2605.0,24.155584626953306,0.2462447672986949,24.464611295954843,24.16081106142719,25.29333849808756,12.268358759360932,0.0,12.299261426261086,12.271013208596921,12.670408544726147,21.127123270738263,0.0,21.353742828006055,21.131694450740795,22.081793277872496,4.18319100938411
MA,,MA,2015,12,"1,2,3,4,5,6,7,8,9,10,11,12",98687.0,33.0,3397.0,56.0,98687.0,2311.0,2313.0,1.0,14.0,2311.0,1190.0,1191.0,0.0,4.0,1190.0,2019.0,2021.0,8.0,12.0,2019.0,2615.0,23.417471399475108,0.2943773918163085,23.437737493286857,23.425304599914853,24.051243822192976,12.05832581799021,0.0,12.068458864896085,12.062359356944473,12.346062051876737,20.458621702959864,2.355019134530468,20.478887796771613,20.465465161067975,21.004346284596075,3.442196033925441
MA,,MA,2016,12,"1,2,3,4,5,6,7,8,9,10,11,12",88620.0,29.0,2740.0,78.0,88620.0,2481.0,2482.0,2.0,18.0,2481.0,1323.0,1323.0,1.0,1.0,1323.0,2315.0,2316.0,4.0,12.0,2315.0,2830.0,27.995937711577522,0.7299270072992701,28.007221846084406,28.00510209840729,28.975525073625516,14.928909952606634,0.36496350364963503,14.928909952606634,14.933796886816946,15.302028353682166,26.12277138343489,1.4598540145985401,26.134055517941775,26.131322594845976,26.993979108661016,3.0918528548860302
MA,,MA,2017,12,"1,2,3,4,5,6,7,8,9,10,11,12",95944.0,28.0,3521.0,63.0,95944.0,2785.0,2786.0,7.0,23.0,2785.0,1204.0,1205.0,3.0,3.0,1204.0,2212.0,2213.0,5.0,19.0,2212.0,2961.0,29.02734928708413,1.9880715705765408,29.037772033686316,29.035823011801995,29.883175804480757,12.548986909030267,0.8520306731042318,12.559409655632452,12.552650235622837,12.868485584811298,23.055115484032353,1.4200511218403862,23.065538230634537,23.061845781725676,23.671309991490286,3.6698490786292
MA,,MA,2018,12,"1,2,3,4,5,6,7,8,9,10,11,12",109604.0,48.0,4757.0,27.0,109604.0,2990.0,2991.0,11.0,9.0,2990.0,1300.0,1301.0,1.0,2.0,1300.0,2279.0,2280.0,6.0,8.0,2279.0,3060.0,27.28002627641327,2.312381753205802,27.289150031020764,27.291978531527256,27.856706604110325,11.8608809897449,0.21021652301870927,11.870004744352396,11.866077622403154,12.133684294310575,20.79303675048356,1.2612991381122556,20.802160505091056,20.802146847274454,21.244777934618764,4.340170066785884
MA,,MA,2019,12,"1,2,3,4,5,6,7,8,9,10,11,12",108467.0,54.0,2511.0,163.0,108467.0,3358.0,3361.0,2.0,50.0,3358.0,1411.0,1411.0,1.0,13.0,1411.0,2534.0,2535.0,1.0,48.0,2534.0,3411.0,30.958724773433396,0.7964954201513341,30.986382955184528,30.97414516709251,31.486980861133723,13.008564816948933,0.39824771007566706,13.008564816948933,13.015044321252986,13.224668471700449,23.361944185789227,0.39824771007566706,23.37116357970627,23.373580659146043,23.816185457519016,2.3149898125697215
